xuhao,market_index,date,craft_name,price
145,21035,2020-12-25,荷兰豆,22元/公斤
145,21035,2020-12-25,红马奶葡萄干,55元/公斤
145,21035,2020-12-25,红小豆,16元/公斤
145,21035,2020-12-25,虹鳟鱼,32元/公斤
145,21035,2020-12-25,胡萝卜,3元/公斤
145,21035,2020-12-25,黄豆芽,2.5元/公斤
145,21035,2020-12-25,黄瓜,4.5元/公斤
145,21035,2020-12-25,黄鳝,65元/公斤
145,21035,2020-12-25,活草鱼,16元/公斤
145,21035,2020-12-25,活鳜鱼,40元/公斤
145,21035,2020-12-25,活鲫鱼,18元/公斤
145,21035,2020-12-25,活鲤鱼,12元/公斤
145,21035,2020-12-25,鸡蛋,8.5元/公斤
145,21035,2020-12-25,尖椒,15元/公斤
145,21035,2020-12-25,豇豆,13.5元/公斤
145,21035,2020-12-25,茭白,19元/公斤
145,21035,2020-12-25,芥菜,16元/公斤
145,21035,2020-12-25,金针菇,9元/公斤
145,21035,2020-12-25,粳米(普通),5.35元/公斤
145,21035,2020-12-25,韭菜,6元/公斤
145,21035,2020-12-25,韭黄,30元/公斤
145,21035,2020-12-25,空心菜,15元/公斤
145,21035,2020-12-25,苦瓜,12元/公斤
145,21035,2020-12-25,莲藕,11.5元/公斤
145,21035,2020-12-25,龙眼(桂圆),13.5元/公斤
145,21035,2020-12-25,罗非鱼,24元/公斤
145,21035,2020-12-25,绿豆,10元/公斤
145,21035,2020-12-25,绿豆芽,2.5元/公斤
145,21035,2020-12-25,绿尖椒,15元/公斤
145,21035,2020-12-25,绿马奶葡萄干,50元/公斤
145,21035,2020-12-25,芒果,18元/公斤
145,21035,2020-12-25,猕猴桃,10元/公斤
145,21035,2020-12-25,面粉,3.68元/公斤
145,21035,2020-12-25,南瓜,5.3元/公斤
145,21035,2020-12-25,泥鳅,42元/公斤
145,21035,2020-12-25,柠檬,10元/公斤
145,21035,2020-12-25,牛肉,73元/公斤
145,21035,2020-12-25,糯米,7.5元/公斤
145,21035,2020-12-25,平菇,11元/公斤
145,21035,2020-12-25,葡萄干(通货),60元/公斤
145,21035,2020-12-25,脐橙,10元/公斤
145,21035,2020-12-25,茄子,5.5元/公斤
145,21035,2020-12-25,芹菜,4.5元/公斤
145,21035,2020-12-25,青椒,15元/公斤
145,21035,2020-12-25,人工甲鱼,48元/公斤
145,21035,2020-12-25,砂糖橘,9元/公斤
145,21035,2020-12-25,山药,6.5元/公斤
145,21035,2020-12-25,山竹,35元/公斤
145,21035,2020-12-25,扇贝,68元/公斤
145,21035,2020-12-25,生菜,5.5元/公斤
145,21035,2020-12-25,生姜,12元/公斤
145,21035,2020-12-25,石斑鱼,105元/公斤
145,21035,2020-12-25,丝瓜,12元/公斤
145,21035,2020-12-25,蒜苗,7元/公斤
145,21035,2020-12-25,蒜薹,8.5元/公斤
145,21035,2020-12-25,特一粉,3.68元/公斤
145,21035,2020-12-25,甜橙,10元/公斤
145,21035,2020-12-25,茼蒿,9.5元/公斤
145,21035,2020-12-25,土豆,2.8元/公斤
145,21035,2020-12-25,莴笋,5元/公斤
145,21035,2020-12-25,武昌鱼,22元/公斤
145,21035,2020-12-25,西瓜,7.5元/公斤
145,21035,2020-12-25,西红柿,6.2元/公斤
145,21035,2020-12-25,西葫芦,5.2元/公斤
145,21035,2020-12-25,西兰花,7元/公斤
145,21035,2020-12-25,西洋芹,6元/公斤
145,21035,2020-12-25,香菜,9元/公斤
145,21035,2020-12-25,香菇,20元/公斤
145,21035,2020-12-25,香蕉,7元/公斤
145,21035,2020-12-25,香梨,9.5元/公斤
145,21035,2020-12-25,小白菜,10元/公斤
145,21035,2020-12-25,羊肉,75元/公斤
145,21035,2020-12-25,洋白菜,3元/公斤
145,21035,2020-12-25,樱桃西红柿,10元/公斤
145,21035,2020-12-25,油菜,5.5元/公斤
145,21035,2020-12-25,油麦菜,4.5元/公斤
145,21035,2020-12-25,芋头,12元/公斤
145,21035,2020-12-25,圆茄子,5.5元/公斤
145,21035,2020-12-25,长茄子,7.3元/公斤
145,21035,2020-12-25,猪大排肌肉,53元/公斤
145,21035,2020-12-25,猪后腿肌肉,45元/公斤
145,21035,2020-12-25,猪颈背肌肉,52元/公斤
145,21035,2020-12-25,猪前腿肌肉,45元/公斤
145,21035,2020-12-25,猪肉(白条猪),42元/公斤
145,21035,2020-12-24,澳洲龙虾,780元/公斤
145,21035,2020-12-24,白鲢活鱼,10元/公斤
145,21035,2020-12-24,白萝卜,3.8元/公斤
145,21035,2020-12-24,白条鸡,21元/公斤
145,21035,2020-12-24,菠菜,6元/公斤
145,21035,2020-12-24,菠萝,14元/公斤
145,21035,2020-12-24,菜花,5.5元/公斤
145,21035,2020-12-24,菜油(散装),16元/公斤
145,21035,2020-12-24,蛏子,35元/公斤
145,21035,2020-12-24,葱头,3.5元/公斤
145,21035,2020-12-24,大白菜,2.5元/公斤
145,21035,2020-12-24,大葱,10.2元/公斤
145,21035,2020-12-24,大带鱼,45元/公斤
145,21035,2020-12-24,大豆,11.2元/公斤
145,21035,2020-12-24,大黄花鱼,50元/公斤
145,21035,2020-12-24,大米,5.35元/公斤
145,21035,2020-12-24,大蒜,8元/公斤
145,21035,2020-12-24,冬瓜,5.6元/公斤
145,21035,2020-12-24,豆角,12元/公斤
145,21035,2020-12-24,富士苹果,8元/公斤
145,21035,2020-12-24,哈密瓜,8元/公斤
145,21035,2020-12-24,蛤蜊,11元/公斤
145,21035,2020-12-24,海鳗,110元/公斤
145,21035,2020-12-24,荷兰豆,22元/公斤
145,21035,2020-12-24,红马奶葡萄干,55元/公斤
145,21035,2020-12-24,红小豆,16元/公斤
145,21035,2020-12-24,虹鳟鱼,32元/公斤
145,21035,2020-12-24,胡萝卜,3元/公斤
145,21035,2020-12-24,黄豆芽,2.5元/公斤
145,21035,2020-12-24,黄瓜,4.5元/公斤
145,21035,2020-12-24,黄鳝,65元/公斤
145,21035,2020-12-24,活草鱼,16元/公斤
145,21035,2020-12-24,活鳜鱼,40元/公斤
145,21035,2020-12-24,活鲫鱼,18元/公斤
145,21035,2020-12-24,活鲤鱼,12元/公斤
145,21035,2020-12-24,鸡蛋,8.5元/公斤
145,21035,2020-12-24,尖椒,15元/公斤
145,21035,2020-12-24,豇豆,13.5元/公斤
145,21035,2020-12-24,茭白,19元/公斤
145,21035,2020-12-24,芥菜,16元/公斤
145,21035,2020-12-24,金针菇,9元/公斤
145,21035,2020-12-24,粳米(普通),5.35元/公斤
145,21035,2020-12-24,韭菜,6元/公斤
145,21035,2020-12-24,韭黄,30元/公斤
145,21035,2020-12-24,空心菜,15元/公斤
145,21035,2020-12-24,苦瓜,14元/公斤
145,21035,2020-12-24,莲藕,11.5元/公斤
145,21035,2020-12-24,龙眼(桂圆),13.5元/公斤
145,21035,2020-12-24,罗非鱼,24元/公斤
145,21035,2020-12-24,绿豆,10元/公斤
145,21035,2020-12-24,绿豆芽,2.5元/公斤
145,21035,2020-12-24,绿尖椒,15元/公斤
145,21035,2020-12-24,绿马奶葡萄干,50元/公斤
145,21035,2020-12-24,芒果,18元/公斤
145,21035,2020-12-24,猕猴桃,10元/公斤
145,21035,2020-12-24,面粉,3.68元/公斤
145,21035,2020-12-24,南瓜,5.3元/公斤
145,21035,2020-12-24,泥鳅,42元/公斤
145,21035,2020-12-24,柠檬,10元/公斤
145,21035,2020-12-24,牛肉,73元/公斤
145,21035,2020-12-24,糯米,7.5元/公斤
145,21035,2020-12-24,平菇,11元/公斤
145,21035,2020-12-24,葡萄干(通货),60元/公斤
145,21035,2020-12-24,脐橙,10元/公斤
145,21035,2020-12-24,茄子,5.5元/公斤
145,21035,2020-12-24,芹菜,4.5元/公斤
145,21035,2020-12-24,青椒,15元/公斤
145,21035,2020-12-24,人工甲鱼,48元/公斤
145,21035,2020-12-24,砂糖橘,9元/公斤
145,21035,2020-12-24,山药,6.5元/公斤
145,21035,2020-12-24,山竹,35元/公斤
145,21035,2020-12-24,扇贝,68元/公斤
145,21035,2020-12-24,生菜,5.5元/公斤
145,21035,2020-12-24,生姜,12元/公斤
145,21035,2020-12-24,石斑鱼,105元/公斤
145,21035,2020-12-24,丝瓜,14元/公斤
145,21035,2020-12-24,蒜苗,7元/公斤
145,21035,2020-12-24,蒜薹,8.5元/公斤
145,21035,2020-12-24,特一粉,3.68元/公斤
145,21035,2020-12-24,甜橙,10元/公斤
145,21035,2020-12-24,茼蒿,11元/公斤
145,21035,2020-12-24,土豆,2.8元/公斤
145,21035,2020-12-24,莴笋,5.5元/公斤
145,21035,2020-12-24,武昌鱼,22元/公斤
145,21035,2020-12-24,西瓜,7.5元/公斤
145,21035,2020-12-24,西红柿,6.3元/公斤
145,21035,2020-12-24,西葫芦,5.5元/公斤
145,21035,2020-12-24,西兰花,7元/公斤
145,21035,2020-12-24,西洋芹,6元/公斤
145,21035,2020-12-24,香菜,9元/公斤
145,21035,2020-12-24,香菇,20元/公斤
145,21035,2020-12-24,香蕉,7元/公斤
145,21035,2020-12-24,香梨,9.5元/公斤
145,21035,2020-12-24,小白菜,10元/公斤
145,21035,2020-12-24,羊肉,75元/公斤
145,21035,2020-12-24,洋白菜,3元/公斤
145,21035,2020-12-24,樱桃西红柿,10元/公斤
145,21035,2020-12-24,油菜,6元/公斤
145,21035,2020-12-24,油麦菜,4.5元/公斤
145,21035,2020-12-24,芋头,12元/公斤
145,21035,2020-12-24,圆茄子,5.5元/公斤
145,21035,2020-12-24,长茄子,7.3元/公斤
145,21035,2020-12-24,猪大排肌肉,53元/公斤
145,21035,2020-12-24,猪后腿肌肉,45元/公斤
145,21035,2020-12-24,猪颈背肌肉,52元/公斤
145,21035,2020-12-24,猪前腿肌肉,45元/公斤
145,21035,2020-12-24,猪肉(白条猪),42元/公斤
145,21035,2020-12-23,澳洲龙虾,780元/公斤
145,21035,2020-12-23,白鲢活鱼,10元/公斤
145,21035,2020-12-23,白萝卜,3.8元/公斤
145,21035,2020-12-23,白条鸡,21元/公斤
145,21035,2020-12-23,菠菜,6元/公斤
145,21035,2020-12-23,菠萝,14元/公斤
145,21035,2020-12-23,菜花,5.5元/公斤
145,21035,2020-12-23,菜油(散装),16元/公斤
145,21035,2020-12-23,蛏子,35元/公斤
145,21035,2020-12-23,葱头,3.5元/公斤
145,21035,2020-12-23,大白菜,2.5元/公斤
145,21035,2020-12-23,大葱,9.8元/公斤
145,21035,2020-12-23,大带鱼,45元/公斤
145,21035,2020-12-23,大豆,11.2元/公斤
145,21035,2020-12-23,大黄花鱼,50元/公斤
145,21035,2020-12-23,大米,5.35元/公斤
145,21035,2020-12-23,大蒜,8元/公斤
145,21035,2020-12-23,冬瓜,5.5元/公斤
145,21035,2020-12-23,豆角,12元/公斤
145,21035,2020-12-23,富士苹果,7.5元/公斤
145,21035,2020-12-23,哈密瓜,8元/公斤
145,21035,2020-12-23,蛤蜊,11元/公斤
145,21035,2020-12-23,海鳗,110元/公斤
145,21035,2020-12-23,荷兰豆,22元/公斤
145,21035,2020-12-23,红马奶葡萄干,55元/公斤
145,21035,2020-12-23,红小豆,16元/公斤
145,21035,2020-12-23,虹鳟鱼,32元/公斤
145,21035,2020-12-23,胡萝卜,3元/公斤
145,21035,2020-12-23,黄豆芽,2.5元/公斤
145,21035,2020-12-23,黄瓜,4.8元/公斤
145,21035,2020-12-23,黄鳝,65元/公斤
145,21035,2020-12-23,活草鱼,16元/公斤
145,21035,2020-12-23,活鳜鱼,40元/公斤
145,21035,2020-12-23,活鲫鱼,18元/公斤
145,21035,2020-12-23,活鲤鱼,12元/公斤
145,21035,2020-12-23,鸡蛋,8.5元/公斤
145,21035,2020-12-23,尖椒,16.5元/公斤
145,21035,2020-12-23,豇豆,15.5元/公斤
145,21035,2020-12-23,茭白,19元/公斤
145,21035,2020-12-23,芥菜,16元/公斤
145,21035,2020-12-23,金针菇,9元/公斤
145,21035,2020-12-23,粳米(普通),5.35元/公斤
145,21035,2020-12-23,韭菜,7元/公斤
145,21035,2020-12-23,韭黄,30元/公斤
145,21035,2020-12-23,空心菜,15元/公斤
145,21035,2020-12-23,苦瓜,14元/公斤
145,21035,2020-12-23,莲藕,11.5元/公斤
145,21035,2020-12-23,龙眼(桂圆),13.5元/公斤
145,21035,2020-12-23,罗非鱼,24元/公斤
145,21035,2020-12-23,绿豆,10元/公斤
145,21035,2020-12-23,绿豆芽,2.5元/公斤
145,21035,2020-12-23,绿尖椒,16.5元/公斤
145,21035,2020-12-23,绿马奶葡萄干,50元/公斤
145,21035,2020-12-23,芒果,18元/公斤
145,21035,2020-12-23,猕猴桃,10元/公斤
145,21035,2020-12-23,面粉,3.68元/公斤
145,21035,2020-12-23,南瓜,5.3元/公斤
145,21035,2020-12-23,泥鳅,42元/公斤
145,21035,2020-12-23,柠檬,10元/公斤
145,21035,2020-12-23,牛肉,73元/公斤
145,21035,2020-12-23,糯米,7.5元/公斤
145,21035,2020-12-23,平菇,11元/公斤
145,21035,2020-12-23,葡萄干(通货),60元/公斤
145,21035,2020-12-23,脐橙,10元/公斤
145,21035,2020-12-23,茄子,5.5元/公斤
145,21035,2020-12-23,芹菜,4.5元/公斤
145,21035,2020-12-23,青椒,16.5元/公斤
145,21035,2020-12-23,人工甲鱼,48元/公斤
145,21035,2020-12-23,砂糖橘,9元/公斤
145,21035,2020-12-23,山药,6.5元/公斤
145,21035,2020-12-23,山竹,35元/公斤
145,21035,2020-12-23,扇贝,68元/公斤
145,21035,2020-12-23,生菜,6元/公斤
145,21035,2020-12-23,生姜,12元/公斤
145,21035,2020-12-23,石斑鱼,105元/公斤
145,21035,2020-12-23,丝瓜,14元/公斤
145,21035,2020-12-23,蒜苗,7元/公斤
145,21035,2020-12-23,蒜薹,8.5元/公斤
145,21035,2020-12-23,特一粉,3.68元/公斤
145,21035,2020-12-23,甜橙,10元/公斤
145,21035,2020-12-23,茼蒿,11.5元/公斤
145,21035,2020-12-23,土豆,2.8元/公斤
145,21035,2020-12-23,莴笋,5.5元/公斤
145,21035,2020-12-23,武昌鱼,22元/公斤
145,21035,2020-12-23,西瓜,7.5元/公斤
145,21035,2020-12-23,西红柿,6.3元/公斤
145,21035,2020-12-23,西葫芦,5.5元/公斤
145,21035,2020-12-23,西兰花,7元/公斤
145,21035,2020-12-23,西洋芹,6元/公斤
145,21035,2020-12-23,香菜,9元/公斤
145,21035,2020-12-23,香菇,20元/公斤
145,21035,2020-12-23,香蕉,7元/公斤
145,21035,2020-12-23,香梨,9.5元/公斤
145,21035,2020-12-23,小白菜,10元/公斤
145,21035,2020-12-23,羊肉,75元/公斤
145,21035,2020-12-23,洋白菜,2.8元/公斤
145,21035,2020-12-23,樱桃西红柿,10元/公斤
145,21035,2020-12-23,油菜,6元/公斤
145,21035,2020-12-23,油麦菜,4.5元/公斤
145,21035,2020-12-23,芋头,12元/公斤
145,21035,2020-12-23,圆茄子,5.5元/公斤
145,21035,2020-12-23,长茄子,7.3元/公斤
145,21035,2020-12-23,猪大排肌肉,53元/公斤
145,21035,2020-12-23,猪后腿肌肉,45元/公斤
145,21035,2020-12-23,猪颈背肌肉,52元/公斤
145,21035,2020-12-23,猪前腿肌肉,45元/公斤
145,21035,2020-12-23,猪肉(白条猪),42元/公斤
146,21033,2020-12-29,白萝卜,2元/公斤
146,21033,2020-12-29,菠菜,3.5元/公斤
146,21033,2020-12-29,菜花,3.5元/公斤
146,21033,2020-12-29,大白菜,1.3元/公斤
146,21033,2020-12-29,大葱,10元/公斤
146,21033,2020-12-29,大蒜,6元/公斤
146,21033,2020-12-29,冬瓜,3.8元/公斤
146,21033,2020-12-29,豆角,10元/公斤
146,21033,2020-12-29,荷兰豆,16元/公斤
146,21033,2020-12-29,红椒,11元/公斤
146,21033,2020-12-29,胡萝卜,2元/公斤
146,21033,2020-12-29,黄瓜,3元/公斤
146,21033,2020-12-29,鸡腿菇,15元/公斤
146,21033,2020-12-29,尖椒,15.5元/公斤
146,21033,2020-12-29,豇豆,11元/公斤
146,21033,2020-12-29,芥菜,7元/公斤
146,21033,2020-12-29,韭菜,3.5元/公斤
146,21033,2020-12-29,韭黄,26元/公斤
146,21033,2020-12-29,苦瓜,11元/公斤
146,21033,2020-12-29,莲藕,10元/公斤
146,21033,2020-12-29,南瓜,3.8元/公斤
146,21033,2020-12-29,平菇,8元/公斤
146,21033,2020-12-29,芹菜,3.8元/公斤
146,21033,2020-12-29,青椒,7.5元/公斤
146,21033,2020-12-29,山药,4.5元/公斤
146,21033,2020-12-29,生菜,2.5元/公斤
146,21033,2020-12-29,生姜,10元/公斤
146,21033,2020-12-29,丝瓜,10元/公斤
146,21033,2020-12-29,蒜薹,7.3元/公斤
146,21033,2020-12-29,土豆,1.8元/公斤
146,21033,2020-12-29,莴笋,2.8元/公斤
146,21033,2020-12-29,西红柿,4元/公斤
146,21033,2020-12-29,西葫芦,4.2元/公斤
146,21033,2020-12-29,西兰花,5.5元/公斤
146,21033,2020-12-29,香菇,8元/公斤
146,21033,2020-12-29,油菜,2.6元/公斤
146,21033,2020-12-29,油麦菜,2.5元/公斤
146,21033,2020-12-29,芋头,10元/公斤
146,21033,2020-12-29,圆茄子,3.2元/公斤
146,21033,2020-12-28,白萝卜,2元/公斤
146,21033,2020-12-28,菠菜,3.5元/公斤
146,21033,2020-12-28,菜花,3.5元/公斤
146,21033,2020-12-28,大白菜,1.3元/公斤
146,21033,2020-12-28,大葱,9.5元/公斤
146,21033,2020-12-28,大蒜,6元/公斤
146,21033,2020-12-28,冬瓜,3.8元/公斤
146,21033,2020-12-28,豆角,10元/公斤
146,21033,2020-12-28,荷兰豆,16元/公斤
146,21033,2020-12-28,红椒,12元/公斤
146,21033,2020-12-28,胡萝卜,2元/公斤
146,21033,2020-12-28,黄瓜,2.5元/公斤
146,21033,2020-12-28,鸡腿菇,15元/公斤
146,21033,2020-12-28,尖椒,15.5元/公斤
146,21033,2020-12-28,豇豆,13元/公斤
146,21033,2020-12-28,芥菜,7元/公斤
146,21033,2020-12-28,韭菜,4.5元/公斤
146,21033,2020-12-28,韭黄,26元/公斤
146,21033,2020-12-28,苦瓜,11元/公斤
146,21033,2020-12-28,莲藕,10元/公斤
146,21033,2020-12-28,南瓜,3.8元/公斤
146,21033,2020-12-28,平菇,8元/公斤
146,21033,2020-12-28,芹菜,3.8元/公斤
146,21033,2020-12-28,青椒,7元/公斤
146,21033,2020-12-28,山药,4.5元/公斤
146,21033,2020-12-28,生菜,3元/公斤
146,21033,2020-12-28,生姜,10元/公斤
146,21033,2020-12-28,丝瓜,10元/公斤
146,21033,2020-12-28,蒜薹,7.3元/公斤
146,21033,2020-12-28,土豆,1.8元/公斤
146,21033,2020-12-28,莴笋,2.8元/公斤
146,21033,2020-12-28,西红柿,3.8元/公斤
146,21033,2020-12-28,西葫芦,4.2元/公斤
146,21033,2020-12-28,西兰花,5.5元/公斤
146,21033,2020-12-28,香菇,8元/公斤
146,21033,2020-12-28,油菜,3.5元/公斤
146,21033,2020-12-28,油麦菜,2.5元/公斤
146,21033,2020-12-28,芋头,10元/公斤
146,21033,2020-12-28,圆茄子,3.2元/公斤
146,21033,2020-12-25,白萝卜,2元/公斤
146,21033,2020-12-25,菠菜,5元/公斤
146,21033,2020-12-25,菜花,3.5元/公斤
146,21033,2020-12-25,大白菜,1.3元/公斤
146,21033,2020-12-25,大葱,8.5元/公斤
146,21033,2020-12-25,大蒜,6元/公斤
146,21033,2020-12-25,冬瓜,3.2元/公斤
146,21033,2020-12-25,豆角,10元/公斤
146,21033,2020-12-25,荷兰豆,16元/公斤
146,21033,2020-12-25,红椒,11.3元/公斤
146,21033,2020-12-25,胡萝卜,1.8元/公斤
146,21033,2020-12-25,黄瓜,2.5元/公斤
146,21033,2020-12-25,鸡腿菇,15元/公斤
146,21033,2020-12-25,尖椒,11.5元/公斤
146,21033,2020-12-25,豇豆,15元/公斤
146,21033,2020-12-25,芥菜,7元/公斤
146,21033,2020-12-25,韭菜,4.5元/公斤
146,21033,2020-12-25,韭黄,25元/公斤
146,21033,2020-12-25,苦瓜,11元/公斤
146,21033,2020-12-25,莲藕,10元/公斤
146,21033,2020-12-25,南瓜,3.5元/公斤
146,21033,2020-12-25,平菇,8元/公斤
146,21033,2020-12-25,芹菜,3.8元/公斤
146,21033,2020-12-25,青椒,7元/公斤
146,21033,2020-12-25,山药,4.5元/公斤
146,21033,2020-12-25,生菜,4元/公斤
146,21033,2020-12-25,生姜,10元/公斤
146,21033,2020-12-25,丝瓜,12元/公斤
146,21033,2020-12-25,蒜薹,6.8元/公斤
146,21033,2020-12-25,土豆,1.8元/公斤
146,21033,2020-12-25,莴笋,3.5元/公斤
146,21033,2020-12-25,西红柿,4.5元/公斤
146,21033,2020-12-25,西葫芦,3.6元/公斤
146,21033,2020-12-25,西兰花,5.5元/公斤
146,21033,2020-12-25,香菇,8元/公斤
146,21033,2020-12-25,油菜,4元/公斤
146,21033,2020-12-25,油麦菜,3元/公斤
146,21033,2020-12-25,芋头,10元/公斤
146,21033,2020-12-25,圆茄子,3.5元/公斤
146,21033,2020-12-24,白萝卜,2元/公斤
146,21033,2020-12-24,菠菜,4元/公斤
146,21033,2020-12-24,菜花,3.5元/公斤
146,21033,2020-12-24,大白菜,1.2元/公斤
146,21033,2020-12-24,大葱,8.5元/公斤
146,21033,2020-12-24,大蒜,6元/公斤
146,21033,2020-12-24,冬瓜,3.2元/公斤
146,21033,2020-12-24,豆角,10元/公斤
146,21033,2020-12-24,荷兰豆,16元/公斤
146,21033,2020-12-24,红椒,11.3元/公斤
146,21033,2020-12-24,胡萝卜,1.8元/公斤
146,21033,2020-12-24,黄瓜,2.5元/公斤
146,21033,2020-12-24,鸡腿菇,15元/公斤
146,21033,2020-12-24,尖椒,11.5元/公斤
146,21033,2020-12-24,豇豆,15元/公斤
146,21033,2020-12-24,芥菜,7元/公斤
146,21033,2020-12-24,韭菜,4.5元/公斤
146,21033,2020-12-24,韭黄,25元/公斤
146,21033,2020-12-24,苦瓜,11元/公斤
146,21033,2020-12-24,莲藕,10元/公斤
146,21033,2020-12-24,南瓜,3.5元/公斤
146,21033,2020-12-24,平菇,9元/公斤
146,21033,2020-12-24,芹菜,3.8元/公斤
146,21033,2020-12-24,青椒,7元/公斤
146,21033,2020-12-24,山药,4.5元/公斤
146,21033,2020-12-24,生菜,4元/公斤
146,21033,2020-12-24,生姜,10元/公斤
146,21033,2020-12-24,丝瓜,12元/公斤
146,21033,2020-12-24,蒜薹,6.8元/公斤
146,21033,2020-12-24,土豆,1.8元/公斤
146,21033,2020-12-24,莴笋,3.5元/公斤
146,21033,2020-12-24,西红柿,4.5元/公斤
146,21033,2020-12-24,西葫芦,3.6元/公斤
146,21033,2020-12-24,西兰花,5.5元/公斤
146,21033,2020-12-24,香菇,8元/公斤
146,21033,2020-12-24,油菜,4元/公斤
146,21033,2020-12-24,油麦菜,2.5元/公斤
146,21033,2020-12-24,芋头,10元/公斤
146,21033,2020-12-24,圆茄子,3.5元/公斤
146,21033,2020-12-23,白萝卜,2元/公斤
146,21033,2020-12-23,菠菜,4.5元/公斤
146,21033,2020-12-23,菜花,3.5元/公斤
146,21033,2020-12-23,大白菜,1.2元/公斤
146,21033,2020-12-23,大葱,8.3元/公斤
146,21033,2020-12-23,大蒜,6元/公斤
146,21033,2020-12-23,冬瓜,3.2元/公斤
146,21033,2020-12-23,豆角,10元/公斤
146,21033,2020-12-23,荷兰豆,16元/公斤
146,21033,2020-12-23,红椒,11.3元/公斤
146,21033,2020-12-23,胡萝卜,1.8元/公斤
146,21033,2020-12-23,黄瓜,2.5元/公斤
146,21033,2020-12-23,鸡腿菇,15元/公斤
146,21033,2020-12-23,尖椒,14元/公斤
146,21033,2020-12-23,豇豆,15元/公斤
146,21033,2020-12-23,芥菜,7元/公斤
146,21033,2020-12-23,韭菜,5元/公斤
146,21033,2020-12-23,韭黄,24元/公斤
146,21033,2020-12-23,苦瓜,11元/公斤
146,21033,2020-12-23,莲藕,10元/公斤
146,21033,2020-12-23,南瓜,3.5元/公斤
146,21033,2020-12-23,平菇,10元/公斤
146,21033,2020-12-23,芹菜,3.5元/公斤
146,21033,2020-12-23,青椒,7元/公斤
146,21033,2020-12-23,山药,4.5元/公斤
146,21033,2020-12-23,生菜,4元/公斤
146,21033,2020-12-23,生姜,10元/公斤
146,21033,2020-12-23,丝瓜,12元/公斤
146,21033,2020-12-23,蒜薹,6.8元/公斤
146,21033,2020-12-23,土豆,1.8元/公斤
146,21033,2020-12-23,莴笋,3.5元/公斤
146,21033,2020-12-23,西红柿,5元/公斤
146,21033,2020-12-23,西葫芦,2.7元/公斤
146,21033,2020-12-23,西兰花,5.5元/公斤
146,21033,2020-12-23,香菇,8元/公斤
146,21033,2020-12-23,油菜,5元/公斤
146,21033,2020-12-23,油麦菜,2.5元/公斤
146,21033,2020-12-23,芋头,10元/公斤
146,21033,2020-12-23,圆茄子,3.5元/公斤
147,45078,2020-12-29,白梨,6.5元/公斤
147,45078,2020-12-29,白萝卜,2.15元/公斤
147,45078,2020-12-29,标准粉,5.25元/公斤
147,45078,2020-12-29,菠菜,5元/公斤
147,45078,2020-12-29,菜油(散装),12.5元/公斤
147,45078,2020-12-29,大白菜,0.7元/公斤
147,45078,2020-12-29,大葱,5.5元/公斤
147,45078,2020-12-29,大豆,3.5元/公斤
147,45078,2020-12-29,大米,6.5元/公斤
147,45078,2020-12-29,冬瓜,2.15元/公斤
147,45078,2020-12-29,豆角,12.25元/公斤
147,45078,2020-12-29,富士苹果,7.5元/公斤
147,45078,2020-12-29,伽师瓜,4.5元/公斤
147,45078,2020-12-29,哈密瓜,2.25元/公斤
147,45078,2020-12-29,核桃,15元/公斤
147,45078,2020-12-29,红枣,40元/公斤
147,45078,2020-12-29,胡萝卜,1.3元/公斤
147,45078,2020-12-29,黄豆芽,2.5元/公斤
147,45078,2020-12-29,黄瓜,3.75元/公斤
147,45078,2020-12-29,活草鱼,19元/公斤
147,45078,2020-12-29,活鸡,17.5元/公斤
147,45078,2020-12-29,活鲤鱼,15.5元/公斤
147,45078,2020-12-29,鸡蛋,9元/公斤
147,45078,2020-12-29,豇豆,12.25元/公斤
147,45078,2020-12-29,韭菜,5.5元/公斤
147,45078,2020-12-29,韭苔,6.75元/公斤
147,45078,2020-12-29,空心菜,3元/公斤
147,45078,2020-12-29,辣椒干,40元/公斤
147,45078,2020-12-29,荔枝,17元/公斤
147,45078,2020-12-29,绿豆芽,2.5元/公斤
147,45078,2020-12-29,马奶葡萄,13.5元/公斤
147,45078,2020-12-29,玫瑰香葡萄,17.5元/公斤
147,45078,2020-12-29,蜜桔,13元/公斤
147,45078,2020-12-29,南瓜,2元/公斤
147,45078,2020-12-29,牛肉,82元/公斤
147,45078,2020-12-29,蟠桃,8.25元/公斤
147,45078,2020-12-29,葡萄干(特级),37.5元/公斤
147,45078,2020-12-29,葡萄干(通货),50元/公斤
147,45078,2020-12-29,茄子,6.75元/公斤
147,45078,2020-12-29,芹菜,2.5元/公斤
147,45078,2020-12-29,青笋,3元/公斤
147,45078,2020-12-29,三黄鸡,18.5元/公斤
147,45078,2020-12-29,山药,6.5元/公斤
147,45078,2020-12-29,生姜,17元/公斤
147,45078,2020-12-29,蒜薹,8.5元/公斤
147,45078,2020-12-29,桃子,7.5元/公斤
147,45078,2020-12-29,茼蒿,6.5元/公斤
147,45078,2020-12-29,土豆,2.75元/公斤
147,45078,2020-12-29,西瓜,0.65元/公斤
147,45078,2020-12-29,西红柿,4.4元/公斤
147,45078,2020-12-29,西葫芦,3元/公斤
147,45078,2020-12-29,西兰花,5.5元/公斤
147,45078,2020-12-29,香菜,11.5元/公斤
147,45078,2020-12-29,香蕉,5.75元/公斤
147,45078,2020-12-29,香梨,4.25元/公斤
147,45078,2020-12-29,羊肉,80元/公斤
